slug,nome,city_name,indirizzo,lat,lng,website,email,phone,id
"hotel-marabel-antillo","Hotel Marabel","Antillo","Via Antonio Musumeci, 29, 98030 Sant'Alessio Siculo ME","37.925318","15.348761","http://www.hotelmarabel.it/","","0942 750502","ee4c16c1-ab0d-49bd-a20f-3808cae76e60"
"hotel-san-pietro-beach-antillo","Hotel San Pietro Beach","Antillo","Via Luigi Rizzo, 98037 Letojanni ME","37.880521","15.30772","https://hotelsanpietrobeach.com/","","0942 327002","250de81d-53f2-4c47-8ccb-722a25d655ad"
"i-tesori-del-mare-antillo","I Tesori del Mare","Antillo","Vico Adua, 12, 98037 Letojanni ME","37.876985","15.303516","https://thetravelinspect.com/i-tesori-del-mare-italy","","","5a6783ae-c373-4cdf-a8b6-f43e4564b1ab"
"il-belvedere-antillo","Il Belvedere","Antillo","Via Botte, 98038 Savoca ME","37.940292","15.34546","https://www.ilbelvederevillabnb.it/","","393 167 3737","1aeda673-e726-45c6-ac2d-1ac28bd5a3fe"
"orizzonte-hotel-antillo","Orizzonte Hotel","Antillo","Via Michelangelo Garufi, 34, 98037 Letojanni ME","37.878417","15.30535","http://orizzontehoteltaormina.com/","","0942 436505","a3914ecf-2707-45d9-9441-8307bada3507"
"palazzo-durante-antillo","Palazzo Durante","Antillo","Piazza Durante, 14, 98037 Letojanni ME","37.880012","15.306983","http://www.palazzodurante.it/","","0942 36135","a54d7ada-1cb1-43f6-8603-f74bf78a9e93"
"verde-mare-antillo","VERDE MARE","Antillo","Via F. Crispi, n° 70, 98028 Santa Teresa di Riva ME","37.935463","15.358331","https://beb.it/verdemaresantateresa","","338 688 7906","4dcd0005-c905-4fe3-bdd5-21944b634bcd"
"verdello-home-savoca-antillo","VERDELLO HOME SAVOCA","Antillo","Via Scorsonello, 3, 98038 Savoca ME","37.942037","15.355485","https://www.verdelloh.it/","","327 357 1903","d3a11645-e4d0-4c63-b019-1492cca9219f"
"barone-g-r-macri-antonimina","Barone G. R. Macrì","Antonimina","Contrada Modi, 89040 Gerace RC","38.26515","16.185735","http://www.baronemacri.it/","","335 128 3052","c99b864b-780b-4db7-b2e0-a940dec4ecde"
"bed-and-breakfast-bellavista-antonimina","Bed And Breakfast Bellavista","Antonimina","Contrada Rocca, 6, 89040 Gerace RC","38.260016","16.22795","https://www.bellavistagerace.it/","","340 971 3490","5981d239-4b6d-46a4-82a1-2f915d4e0ec2"
"il-giardino-degli-aranci-antonimina","Il Giardino degli Aranci","Antonimina","Via Regina Margherita, 9, 89040 Antonimina RC","38.271537","16.147856","http://www.ilgiardinodegliaranci.rc.it/","","0964 312498","34fb81ba-6ec9-4b8f-bd08-749032b21919"
"magia-dell-aspromonte-antonimina","Magia dell’Aspromonte","Antonimina","Località Acquafredda, SNC, 89040 Ciminà RC","38.273491","16.133112","https://www.magiadellaspromonte.com/","","345 358 6524","73ec2cc9-1d06-44f0-a9ae-bdc4f14d241b"
"parco-dei-principi-hotel-roccella-jonica-antonimina","Parco dei Principi Hotel Roccella Jonica","Antonimina","Loc. Badessa, S.da Statale 106 Jonica, Km 111, 89047 Roccella Ionica RC","38.309298","16.360901","http://www.parcodeiprincipi-roccella.com/","","0964 860201","db0e64d7-106e-4a30-b4cf-394770884493"
"visit-antonimina-affittacamere-home-antonimina","Visit.Antonimina | Affittacamere & Home","Antonimina","Via Roma, 44/46, 89040 Antonimina RC","38.272298","16.14831","http://visitantonimina.it/","","345 358 6524","6f86360c-dfcc-416e-9890-5ef16b8704ab"
"agriturismo-cupello-antrodoco","Agriturismo Cupello","Antrodoco","Via Amiternum, 1, 67012 Cagnano Amiterno AQ","42.454122","13.230949","http://www.agricupello.it/","","334 823 9379","8289a84a-bebd-4b15-a9e3-ef49e2aeb61c"
"agriturismo-ristorante-santa-giusta-antrodoco","Agriturismo Ristorante Santa Giusta","Antrodoco","località santa giusta, 02030 Poggio San Lorenzo RI","42.261929","12.85163","https://www.facebook.com/profile.php?id=100008264835581","","0765 884166","240745f6-ca8f-4bb2-af15-61c068a6942b"
"b-b-a-casa-di-mamma-antrodoco","B&B A CASA DI MAMMA","Antrodoco","Via Veneto, 6, 02100 Rieti RI","42.432684","12.9242","http://a-mamas-house.com.es/","","338 742 7079","a38ae739-d5ea-4d3b-a072-1cc44d31e69f"
"bed-breakfast-la-vecchia-osteria-antrodoco","Bed & Breakfast La Vecchia Osteria","Antrodoco","S.R. 471, 67015 Montereale AQ","42.526937","13.240851","https://www.booking.com/hotel/it/b-amp-b-la-vecchia-osteria.it.html","","371 410 2881","bf71f1fb-dde1-479b-a66c-4bcbbd722cc9"
"bed-and-breakfast-il-picchio-verde-cittaducale-antrodoco","Bed and Breakfast Il Picchio Verde Cittaducale","Antrodoco","Via Mezzanola, 2, 02015 Cittaducale RI","42.381344","12.94559","","","340 942 7426","4f246201-d4fe-49db-9adc-45377fa9933e"
"da-artu-antrodoco","Da Artù","Antrodoco","Via Monviso, 7, 02015 Cittaducale RI","42.387137","12.956895","https://daartu.top/","","339 364 7785","7edd24e0-344b-4c92-8129-bbb84f609d98"
"guest-house-la-palazzina-a-rieti-zona-quattrostr-antrodoco","Guest House La Palazzina a Rieti, zona Quattrostrade, vicino al Santuario della Foresta. Affitta camere confortevoli.","Antrodoco","Via Angelo Maria Ricci, 107, 02100 Rieti RI","42.42302","12.862688","http://www.lapalazzina.it/","","324 130 4709","f224e612-bab8-415b-8e8b-af6f5a147e7f"
"hotel-blu-antrodoco","Hotel Blu","Antrodoco","Via Salaria per l'Aquila, 52, 02100 Rieti RI","42.405866","12.876134","https://www.hotelblurieti.com/","","0746 203064","74ad1cad-7855-415d-8ace-3bc31be716ec"
"hotel-campo-stella-antrodoco","Hotel Campo Stella","Antrodoco","SP10, 02016 Leonessa RI","42.518467","12.98015","http://www.hotelcampostella.it/","","0746 923062","3801029e-9741-4aef-88a4-cbe2318e4b1c"
"hotel-europa-antrodoco","Hotel Europa","Antrodoco","Via S. Rufo, 49, 02100 Rieti RI","42.402385","12.863436","http://www.hoteleuroparieti.it/","","0746 495149","3363e5ec-6222-4aa3-abef-cd5717b09570"
"hotel-grazia-ristorante-la-capricciosa-antrodoco","Hotel Grazia Ristorante la Capricciosa","Antrodoco","Via delle Conserve, 14, 67049 Rocca Santo Stefano AQ","42.343028","13.258852","","","0862 728426","77cbb3bc-3394-4a03-88c9-9db0877f7e95"
"hotel-miramonti-antrodoco","Hotel Miramonti","Antrodoco","Piazza Guglielmo Oberdan, 5, 02100 Rieti RI","42.403432","12.86182","http://www.hotelmiramonti.rieti.it/","","0746 201333","8c176900-2e4e-4cd5-899f-33742831fc28"
"il-rifugio-nel-bosco-cammino-di-francesco-antrodoco","Il Rifugio nel Bosco - Cammino di Francesco","Antrodoco","Via Acquamartina, 7, 02100 Rieti RI","42.4394","12.873225","https://www.ilrifugionelbosco.com/","","328 486 0867","275cfaa2-f789-4fbc-bcf5-f1578955b253"
"l-archetto-apartment-rieti-antrodoco","L'Archetto Apartment Rieti","Antrodoco","Via della Verdura, 51, 02100 Rieti RI","42.399957","12.859002","https://www.larchettoapartment.it/","","350 021 3551","7e193b1f-2555-4b15-a706-880d868d5897"
"la-casa-della-rocca-antrodoco","La Casa della Rocca","Antrodoco","Piazza Santa Maria Assunta, 3, 02013 Antrodoco RI","42.388579","13.084739","https://www.lacasadellarocca.it/","","351 469 5385","676e6a52-a08d-4138-a54f-8131dbd6af3c"
"ostello-il-castagno-antrodoco","Ostello Il Castagno","Antrodoco","Via Fossi, 15, 02013 Antrodoco RI","42.417713","13.078402","https://www.ostelloilcastagno.com/","","346 947 1143","09c3b599-3472-4737-aff0-f28292c0660e"
"palazzo-pallini-antrodoco","Palazzo Pallini","Antrodoco","Corso Roma, 12, 02013 Antrodoco RI","42.417208","13.079547","","","333 272 1930","d384a5a0-2944-485f-a6ab-5e02e2c6c17e"
"porta-conca-apartments-antrodoco","Porta Conca Apartments","Antrodoco","Via Bevilacqua, 20, 02100 Rieti RI","42.404185","12.865101","http://www.portaconcaapartmentsrieti.it/","","328 654 5214","2b3271f1-fef8-4bf2-9a3a-f97cdb72e2b2"
"albergo-cristallo-antrona-schieranco","Albergo Cristallo","Antrona Schieranco","Centro Abitato Pecetto, 22, 28876 Macugnaga VB","45.972467","7.952174","http://www.hotelcristallomacugnaga.it/","","0324 65139","760ba913-6429-41b9-b70d-3274cc0ea178"
"albergo-edelweiss-antrona-schieranco","Albergo Edelweiss","Antrona Schieranco","Via Guglielmo Marconi, 43, 28842 Bognanco VB","46.122894","8.204823","https://www.hoteledelweiss.net/","","0324 234131","f0f64a1e-9c1c-479f-a313-0053348b15c1"
"albergo-emiliana-antrona-schieranco","Albergo Emiliana","Antrona Schieranco","Via Sempione, 11, 28844 Villadossola VB","46.065697","8.261719","http://www.hotelemiliana.com/","","0324 575050","f254b366-eb2d-403f-951e-e794b91d9168"
"albergo-ristorante-da-cecilia-antrona-schieranco","Albergo Ristorante Da Cecilia","Antrona Schieranco","Frazione Graniga, 37, 28842 Bognanco VB","46.129157","8.197794","http://www.albergodacecilia.com/","","328 324 9960","94c9db9d-727e-4bb6-930a-f2c03f0fe36d"
"albergo-ristorante-lago-pineta-antrona-schieranco","Albergo Ristorante Lago Pineta","Antrona Schieranco","15, Regione Lago Pineta, 28841 Antrona Schieranco VB","46.053986","8.096637","http://www.lagopineta.com/web/","","0324 51808","e6fc42f1-4531-43af-a100-9dfa60bf0951"
"albergo-ristorante-regina-bognanco-verbania-antrona-schieranco","Albergo Ristorante Regina bognanco Verbania","Antrona Schieranco","Via Guglielmo Marconi, 2, 28842 Fonti VB","46.122492","8.202974","http://albergo-ristorante-regina.com.es/","","0324 234261","738e762b-af46-448c-aa19-996146ddbb31"
"b-b-casa-quaroni-antrona-schieranco","B&B Casa Quaroni","Antrona Schieranco","via del Ri, 2, 28871 Bannio Anzino VB","45.984969","8.156681","http://www.casaquaroni.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=10136003240262127452","","340 387 3843","253a1f23-753d-4edb-8168-84a5ed076098"
"b-b-la-vecchia-posta-antrona-schieranco","B&B La vecchia posta","Antrona Schieranco","Via Guglielmo Marconi, 16, 28841 Antrona Schieranco VB","46.061597","8.114156","","","342 127 9552","99e45b64-4786-4433-b363-4423712884fb"
"casa-alpina-de-filippi-antrona-schieranco","Casa Alpina De Filippi","Antrona Schieranco","Piazza Pecetto, 73, 28876 Macugnaga VB","45.972849","7.953238","http://www.hoteldefilippi.com/","","0324 65145","940e0be9-f699-4496-bc18-d22271e0d6f2"
"dream-hotel-antrona-schieranco","Dream Hotel","Antrona Schieranco","Via Monte Rosa, 41, 28876 Macugnaga VB","45.968877","7.96271","http://www.dreamhotelalp.it/","","349 785 5758","aeb5d57c-e96d-4b4b-a41a-67acab89a51f"
"hotel-corona-antrona-schieranco","Hotel Corona","Antrona Schieranco","Via Guglielmo Marconi, 8, 28845 Domodossola VB","46.116757","8.292625","http://www.coronahotel.net/","","0324 242114","c0b71a28-2c8e-401c-a1b5-01dbf29d7462"
"hotel-dufour-antrona-schieranco","Hotel Dufour","Antrona Schieranco","Piazza Municipio, 100, 28876 Macugnaga VB","45.968187","7.967444","http://www.hoteldufour.com/","","392 368 6271","c9a66553-8b51-46dc-a88a-c0350b11aa4b"
"hotel-internazionale-antrona-schieranco","Hotel Internazionale","Antrona Schieranco","Regione alle Nosere, 8C, 28845 Domodossola VB","46.10268","8.296736","https://www.internazionale-hotel.com/","","0324 481180","a187026e-4961-4791-8ba5-936730e13ff2"
"hotel-pace-antrona-schieranco","Hotel Pace","Antrona Schieranco","Via Cavallini, 38, 28842 Bognanco VB","46.122027","8.210545","http://pacehotel.it/","","338 190 9003","7244d078-16af-403d-9102-aa92fac3997f"
"motel-europa-antrona-schieranco","Motel Europa","Antrona Schieranco","Via Siberia, 1/a, 28845 Domodossola VB","46.093258","8.286228","http://www.moteleuropa.net/","","0324 240004","fc5b416b-368d-448a-92af-65a0281b3328"
"motel-monterosa-antrona-schieranco","Motel Monterosa","Antrona Schieranco","Via Nazionale Dresio, 247, 28805 Vogogna VB","46.023238","8.277055","http://www.motelmonterosa.it/","","0324 842202","d89141e4-3951-4a7d-bca5-9ce930339040"
"palazzo-7-antrona-schieranco","Palazzo 7","Antrona Schieranco","Via Filippo Beltrami, 7, 28845 Domodossola VB","46.115147","8.291517","https://www.palazzo7.it/","","375 697 5755","199c739f-fab9-4dbf-b104-933038a9a1ad"
"ristorante-alpino-di-minerali-manuela-c-s-a-s-antrona-schieranco","Ristorante Alpino di Minerali Manuela & C. S.a.s.","Antrona Schieranco","Localita' Cheggio, 28841 Antronapiana, Antrona Schieranco VB","46.086127","8.11617","https://albergoalpinocheggio.it/","","0324 575975","f495b343-6818-4e26-b5b4-7c72685c3129"
"agriturismo-locanda-nido-d-aquila-anversa-degli-abruzzi","Agriturismo Locanda Nido d'Aquila","Anversa degli Abruzzi","Piazza Risorgimento, 67030 Castrovalva AQ","41.983299","13.813419","http://www.chefdavidenanni.it/","","340 309 6967","0cd77862-7840-4577-b8fd-d138dcc27046"
"b-b-casa-anaceta-anversa-degli-abruzzi","B&B CASA ANACETA","Anversa degli Abruzzi","Via Roma, 48, 67030 Villalago AQ","41.934008","13.840028","","","338 175 3168","f04ab342-fc72-4708-9cad-29c23ddeaae9"
"b-b-la-casa-dei-nonni-anversa-degli-abruzzi","B&B La Casa dei Nonni","Anversa degli Abruzzi","Vico 2 Strada Silla, 1, 67038 Scanno AQ","41.903697","13.882168","https://beb.it/lacasadeinonniscanno","","349 634 1948","0312b190-2aa3-4123-9ad9-6e3d9b57e6b7"
"b-b-le-grette-anversa-degli-abruzzi","B&B LE GRETTE","Anversa degli Abruzzi","Via Gretta, 24, 67055 Gioia dei Marsi AQ","41.960916","13.700098","http://bnb-legrette.com.es/","","331 573 5008","3849bfda-b42b-425d-af72-6673b7c02792"
"bioagriturismo-sofia-anversa-degli-abruzzi","Bioagriturismo SOFIA","Anversa degli Abruzzi","Via Forno Vecchio, 9, 67030 Cocullo AQ","42.014027","13.789069","https://www.facebook.com/bioagriturismosofia/","","347 272 3967","f7c64d01-30f7-4def-8ecd-c47c27f296de"
"grotta-dei-colombi-anversa-degli-abruzzi","Grotta Dei Colombi","Anversa degli Abruzzi","Viale dei Caduti, 64, 67038 Scanno AQ","41.902184","13.88301","https://www.grottadeicolombi.it/","","0864 74393","4ac5befa-71a7-4499-b1cc-9844721f4e3c"
"hotel-garni-del-lago-anversa-degli-abruzzi","Hotel Garni del Lago","Anversa degli Abruzzi","Viale del Lago, 202, 67038 Scanno AQ","41.918056","13.871389","https://hotelgarnidellago.it/","","0864 74343","93e9f8ba-83fc-4519-b94c-0e8a347b465a"
"hotel-nilde-anversa-degli-abruzzi","Hotel Nilde","Anversa degli Abruzzi","Viale del Lago, 101, 67038 Scanno AQ","41.90637","13.879694","http://www.hotelnilde.it/","","0864 74359","5a88e14f-6728-49b0-ae69-63d8c9eda0d6"
"hotel-roma-anversa-degli-abruzzi","Hotel Roma","Anversa degli Abruzzi","Viale della Pineta, 6, 67038 Scanno AQ","41.905626","13.878292","http://www.hotelromascanno.it/","","0864 74313","cf17c6b2-7507-40de-87d7-30a56026d714"
"hotel-stella-alpina-anversa-degli-abruzzi","Hotel Stella Alpina","Anversa degli Abruzzi","Via Roma, 8/10, 67030 Villalago AQ","41.934916","13.838239","http://www.albergostellaalpina.icalu.com/","","0864 205048","82aa926c-bfa1-411e-94f5-f76705d4899e"
"i-laghetti-anversa-degli-abruzzi","I Laghetti","Anversa degli Abruzzi","Piazza Celestino Lupi, 10, 67030 Villalago AQ","41.935097","13.838471","","","331 417 4975","02c6748e-0cf0-497a-b012-cb56f0ea3d91"
"il-poggio-dei-pettirossi-anversa-degli-abruzzi","Il Poggio dei Pettirossi","Anversa degli Abruzzi","Via Vallelarga, 29, 67034 Pettorano sul Gizio AQ","41.999725","13.939197","http://www.poggiodeipettirossi.it/","","339 767 6161","be4711ca-cce7-40f2-9e41-8e9b5329f01a"
"il-viandante-anversa-degli-abruzzi","Il viandante","Anversa degli Abruzzi","Vico dell'Ospedale, 26, 67039 Sulmona AQ","42.049199","13.922628","https://ilviandantesulmona.top/","","346 187 5653","1e473877-2381-40a8-aa43-db04f6b2902b"
"l-antico-borgo-b-b-anversa-degli-abruzzi","L'Antico Borgo B&B","Anversa degli Abruzzi","Via Risorgimento, 78/A, 67030 Villalago AQ","41.934939","13.841262","https://lanticoborgo.it/","","320 316 9756","5a1affd8-549f-42c8-b95d-b9b67cb54748"
"l-orsa-anversa-degli-abruzzi","L'Orsa","Anversa degli Abruzzi","Strada Provinciale 82, Riviera, 20, 67030 Villalago AQ","41.924512","13.856568","","","345 645 2433","a7eadcb5-9488-4cee-ab8c-b0b56a5be2f1"
"la-locanda-del-lago-lucciola-anversa-degli-abruzzi","La Locanda Del Lago Lucciola","Anversa degli Abruzzi","LOCALITA, VIGNARONICA ZONA ARTIGIANALE, 67030 Villalago AQ","41.932838","13.851528","http://locandalagolucciola-villalago.com/","","0864 740109","8d9f36c5-b72b-4a13-91c9-6637d62f6917"
"la-porta-dei-parchi-anversa-degli-abruzzi","La Porta dei Parchi","Anversa degli Abruzzi","Loc. Fonte di Curzio, via San Carlo, 67030 Anversa degli Abruzzi AQ","42.00027","13.799339","http://www.laportadeiparchi.it/","","0864 49595","5fc5203d-9831-48cc-9efb-42e6cce109a7"
"la-villa-anversa-degli-abruzzi","La Villa","Anversa degli Abruzzi","Via Giuseppe di Loreto, 6, 67035 Pratola Peligna AQ","42.091961","13.876848","http://www.lavillaelacasetta.it/","","327 541 8280","7558555a-61e0-4382-a9dd-9c49bd61c952"
"ristorante-hotel-filippone-anversa-degli-abruzzi","Ristorante Hotel Filippone","Anversa degli Abruzzi","Via Duca degli Abruzzi, n.173, 67055 Gioia dei Marsi AQ","41.948242","13.703012","https://hotelristorantefilippone.com/","","351 922 3850","251e1cae-5844-4b22-bb69-c202309fe579"
"scanno-b-b-ristorante-antica-dimora-fuori-le-mur-anversa-degli-abruzzi","Scanno b&b ristorante Antica Dimora Fuori Le Mura.","Anversa degli Abruzzi","Via Don Bosco, 67038 Scanno AQ","41.902653","13.879449","http://scanno.anticadimorascanno.it/","","388 421 1315","40db3a59-8dd9-41af-9620-0940160c0d09"
"al-cervo-tra-i-laghi-cin-it013222c1ghpfpijh-anzano-del-parco","Al cervo tra i laghi CIN: IT013222C1GHPFPIJH","Anzano del Parco","Via Giorgio Morandi, 5 All’incrocio con, Via per Montorfano, 22038 Tavernerio CO","45.789492","9.131806","","","338 949 2179","0109f394-e62d-4ed3-8210-b8de0ff0e0d5"
"arosio-hotel-anzano-del-parco","Arosio Hotel","Anzano del Parco","Via ai Colli, 1, 22060 Arosio CO","45.715435","9.2009","http://www.gruppoplinio.it/","","031 764201","eb78323e-2b43-49c8-b1e7-88421f91d110"
"hotel-la-casa-del-mulino-anzano-del-parco","Hotel La Casa del Mulino","Anzano del Parco","Via Giuseppe Mazzini, 7, 22046 Baggero CO","45.771652","9.243585","https://www.casadelmulino.com/","","031 617181","eca50449-3cb8-4df8-b2d0-aec0fa49475f"
"hotel-leonardo-da-vinci-anzano-del-parco","Hotel Leonardo Da Vinci","Anzano del Parco","Via Leonardo Da Vinci, 6, 22037 Erba CO","45.808266","9.242089","https://www.hotelleonardodavinci.com/","","031 611556","70be3962-2a5e-4fe2-961b-93b2320f1236"
"la-cavallina-azienda-agrituristica-anzano-del-parco","La Cavallina Azienda Agrituristica","Anzano del Parco","Via Cava Marna snc Incrocio con via Battisti a Merone, 22040 Monguzzo CO","45.774236","9.239352","http://www.agriturismolacavallina.com/","","338 748 9775","ad2828e1-d76e-4aba-8f1c-4350dcbfdb75"
"park-hotel-anzano-del-parco","Park Hotel","Anzano del Parco","Via XXV Aprile, 14, 22060 Figino Serenza CO","45.713549","9.129207","http://www.hotelparkhotel.it/","","031 780792","0a2954ec-e8f1-467d-902e-be974b14ab48"
"ristorante-la-scaletta-hotel-anzano-del-parco","Ristorante La Scaletta Hotel","Anzano del Parco","Via Milano, 30, 22063 Cantù CO","45.733056","9.131389","http://www.trattorialascaletta.it/","","393 650 5405","3c5ec85c-2824-4790-8e06-d84c52ab8def"
"agriturismo-la-cerasola-masseria-grosso-anzano-di-puglia","Agriturismo La Cerasola - Masseria Grosso","Anzano di Puglia","41.154493099672955, 15.247113658560066, 71020 Monteleone di Puglia FG","41.154359","15.246863","http://agriturismolacerasola.it/","","335 672 7807","f100d3b5-62fd-4ca3-b471-0e2388f0d451"
"agriturismo-radici-contadine-anzano-di-puglia","Agriturismo Radici Contadine","Anzano di Puglia","28RR+RV, 83044 Bisaccia AV","41.042006","15.342187","https://www.radicicontadine.it/","","377 160 3172","7cf7112c-cc21-48d7-ac90-2a4df3244713"
"b-b-dormire-nel-borgo-anzano-di-puglia","B&B Dormire nel Borgo","Anzano di Puglia","Via Annunziata, 10, 71023 Bovino FG","41.252342","15.341153","https://francescastraveltips.com/la-casa-del-borgo-italy","","320 703 1249","8062424d-95fd-4011-a955-c08f2a155ff9"
