email,first_name,profile_url,phone
bblatorre2013@tiscali.it,Bed & Breakfast La Torre,https://www.hotelsdrop.com/hotel/bed-breakfast-la-torre-atella,+39 349 493 1049
palazzobadiale@gmail.com,Palazzo Badiale History&Rooms,https://www.hotelsdrop.com/hotel/palazzo-badiale-history-rooms-atella,+39 392 710 5576
torreserena@hotmail.com,Torre Serena B&B,https://www.hotelsdrop.com/hotel/torre-serena-b-b-atella,+39 366 871 5915
info@villamartinapia.com,VILLA MARTINA PIA B&B,https://www.hotelsdrop.com/hotel/villa-martina-pia-b-b-atella,+39 328 492 0267
info@maliandi.it,1 e Resort Agriturismo Maliandi,https://www.hotelsdrop.com/hotel/1-e-resort-agriturismo-maliandi-atena-lucana,+39 347 803 2569
info@domusotium.it,Agriturismo Domus Otium,https://www.hotelsdrop.com/hotel/agriturismo-domus-otium-atena-lucana,+39 345 702 4181
info@amberhotel.it,Amber Hotel Italy,https://www.hotelsdrop.com/hotel/amber-hotel-italy-atessa,+39 340 450 8312
info@ospitati.it,Ospitati - B&B Sangro,https://www.hotelsdrop.com/hotel/ospitati-b-b-sangro-atessa,+39 349 080 6000
info@iciacca.com,Albergo Sotto le Stelle,https://www.hotelsdrop.com/hotel/albergo-sotto-le-stelle-atina,+39 342 946 5890
info@villavisocchi.com,Villa Visocchi B&B,https://www.hotelsdrop.com/hotel/villa-visocchi-b-b-atina,+39 347 936 7859
hello@amalfi.day,CristallPont: Amalfi.Day,https://www.hotelsdrop.com/hotel/cristallpont-amalfi-day-atrani,+39 327 097 2329
bbtiopepe@gmail.com,B&B TIO PEPE 1,https://www.hotelsdrop.com/hotel/b-b-tio-pepe-1-atri,+39 377 280 1186
info@laquerciabio.com,BioAgriturismo La Quercia,https://www.hotelsdrop.com/hotel/bioagriturismo-la-quercia-atri,+39 351 538 0330
casaincentrostorico@gmail.com,Casa in centro storico Atri - Locazione Turistica,https://www.hotelsdrop.com/hotel/casa-in-centro-storico-atri-locazione-turistica-atri,+39 329 225 0603
informazioni@hotelitalia.org,Hotel Italia,https://www.hotelsdrop.com/hotel/hotel-italia-atri,+39 338 521 5386
support@centralstay.eu,La finestra sul cortile,https://www.hotelsdrop.com/hotel/la-finestra-sul-cortile-atri,+39 334 671 7989
info@bellavigna.it,Bellavigna Country House,https://www.hotelsdrop.com/hotel/bellavigna-country-house-atripalda,+39 393 878 0345
info@lequercebomarzo.it,Agriturismo Le Querce,https://www.hotelsdrop.com/hotel/agriturismo-le-querce-attigliano,+39 338 164 3220
info@hotel-lazio.it,Hotel Lazio Ristorante,https://www.hotelsdrop.com/hotel/hotel-lazio-ristorante-attigliano,+39 333 790 4100
agri.clochiatti@gmail.com,Agriturismo Clochiatti,https://www.hotelsdrop.com/hotel/agriturismo-clochiatti-attimis,+39 348 493 9687
info@borgodiponte.it,Borgo di Ponte Holiday Apartments & Rooms,https://www.hotelsdrop.com/hotel/borgo-di-ponte-holiday-apartments-rooms-attimis,+39 347 911 8162
daiminisins@gmail.com,Dai Minisins,https://www.hotelsdrop.com/hotel/dai-minisins-attimis,+39 380 314 6178
605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,La Vrata Gialla - B&B Taipana,https://www.hotelsdrop.com/hotel/la-vrata-gialla-b-b-taipana-attimis,+39 334 249 1029
laplazaollolai@gmail.com,La Plaza Affittacamere Ollolai,https://www.hotelsdrop.com/hotel/la-plaza-affittacamere-ollolai-atzara,+39 338 703 4270
info@gardenholiday-bb.it,B&B Garden Holiday,https://www.hotelsdrop.com/hotel/b-b-garden-holiday-augusta,+39 335 658 7996
info@bebrucoli.com,B&Brucoli,https://www.hotelsdrop.com/hotel/b-brucoli-augusta,+39 348 731 7616
hotel@cittadellanotte.com,"Città della Notte - hotel tra Catania e Siracusa, Sicily hotel, cinema multisala, teatro, sala congressi, discoteca.",https://www.hotelsdrop.com/hotel/citta-della-notte-hotel-tra-catania-e-siracusa-s-augusta,+39 391 415 1651
iltriangolohotel@gmail.com,Il Triangolo Hotel,https://www.hotelsdrop.com/hotel/il-triangolo-hotel-augusta,+39 331 792 3329
torricellifabio@libero.it,B&B Anastasia,https://www.hotelsdrop.com/hotel/b-b-anastasia-auletta,+39 331 495 7165
info@palazzosabini.it,Palazzo Sabini,https://www.hotelsdrop.com/hotel/palazzo-sabini-auletta,+39 320 269 7197
bnbtorredisancaprasio@gmail.com,B&B Aulla Torre di San Caprasio,https://www.hotelsdrop.com/hotel/b-b-aulla-torre-di-san-caprasio-aulla,+39 389 622 0343
info@bedandbreakfastcadrecca.it,B&B Cadrecca Tra Terra Luna e Mare,https://www.hotelsdrop.com/hotel/b-b-cadrecca-tra-terra-luna-e-mare-aulla,+39 347 471 1947
infoeremodeipoeti@gmail.com,Villa Borgo degli artisti boutique rooms,https://www.hotelsdrop.com/hotel/villa-borgo-degli-artisti-boutique-rooms-aulla,+39 328 011 8945
lombardinisabrina83@icloud.com,Agriturismo casa Ferrari,https://www.hotelsdrop.com/hotel/agriturismo-casa-ferrari-aurigo,+39 340 964 1107
info@olioarmato.it,Agriturismo Nonni Devia,https://www.hotelsdrop.com/hotel/agriturismo-nonni-devia-aurigo,+39 338 147 5966
sanmicheledolcedo@gmail.com,Agriturismo San Michele,https://www.hotelsdrop.com/hotel/agriturismo-san-michele-aurigo,+39 333 253 8853
info@rifugiocardella.com,Ca' da Cardella,https://www.hotelsdrop.com/hotel/ca-da-cardella-aurigo,+39 333 616 0187
cascione@casevacanzegliulivi.it,Case Vacanze Gli Ulivi,https://www.hotelsdrop.com/hotel/case-vacanze-gli-ulivi-aurigo,+39 347 403 3912
info@ilpoggiodimaro.it,Il Poggio di Maro',https://www.hotelsdrop.com/hotel/il-poggio-di-maro-aurigo,+39 328 211 7600
info@secretgardens.it,Secret Gardens B&B,https://www.hotelsdrop.com/hotel/secret-gardens-b-b-aurigo,+39 342 351 1186
turappartamenti@libero.it,B&B Al Castel,https://www.hotelsdrop.com/hotel/b-b-al-castel-auronzo-di-cadore,+39 333 494 1931
bucanevebeb@gmail.com,B&B Il Bucaneve,https://www.hotelsdrop.com/hotel/b-b-il-bucaneve-auronzo-di-cadore,+39 340 710 9465
info@meublegiustina.it,B&b Meuble Bar Giustina,https://www.hotelsdrop.com/hotel/b-b-meuble-bar-giustina-auronzo-di-cadore,+39 328 334 5082
info@dolomitirossodisera.com,B&B Rossodisera,https://www.hotelsdrop.com/hotel/b-b-rossodisera-auronzo-di-cadore,+39 334 171 3309
bblacoa@gmail.com,Bed&Breakfast Bar La Coa,https://www.hotelsdrop.com/hotel/bed-breakfast-bar-la-coa-auronzo-di-cadore,+39 376 033 9813
belvedereauronzo@gmail.com,Belvedere Alloggio Turistico,https://www.hotelsdrop.com/hotel/belvedere-alloggio-turistico-auronzo-di-cadore,+39 351 973 3345
info@cedavecia.it,Cedavécia Bed & Breakfast,https://www.hotelsdrop.com/hotel/cedavecia-bed-breakfast-auronzo-di-cadore,+39 348 321 5107
auronzo.dolomites@melia.com,"Hotel Auronzo Dolomites, Affiliated by Meliá",https://www.hotelsdrop.com/hotel/hotel-auronzo-dolomites-affiliated-by-melia-auronzo-di-cadore,+39 351 483 6845
info@lecrodeauronzo.it,Le Crode Auronzo,https://www.hotelsdrop.com/hotel/le-crode-auronzo-auronzo-di-cadore,+39 392 120 0291
info@tenutadelvarco.it,"AZIENDA AGRITURISTICA ""LA TENUTA DEL FALCO""",https://www.hotelsdrop.com/hotel/azienda-agrituristica-la-tenuta-del-falco-ausonia,+39 338 192 6950
info@bbholidayformia.it,B&B Holiday Formia beach,https://www.hotelsdrop.com/hotel/b-b-holiday-formia-beach-ausonia,+39 320 288 5912
bedandbreakfastleterrazze@yahoo.it,B&B Le Terrazze,https://www.hotelsdrop.com/hotel/b-b-le-terrazze-ausonia,+39 347 270 6930
alessiofusco84@gmail.com,B&B Nonna Elvira,https://www.hotelsdrop.com/hotel/b-b-nonna-elvira-ausonia,+39 328 794 8711
infocasafratellicastelli@gmail.com,Bed & Breakfast Casa Fratelli Castelli,https://www.hotelsdrop.com/hotel/bed-breakfast-casa-fratelli-castelli-ausonia,+39 344 653 4610
info@hotel-ausonia.com,Hotel Ausonia,https://www.hotelsdrop.com/hotel/hotel-ausonia-ausonia,+39 342 579 8375
hotelmariacristina74@gmail.com,Hotel Maria Cristina 2 stelle,https://www.hotelsdrop.com/hotel/hotel-maria-cristina-2-stelle-ausonia,+39 331 123 3318
anitacalza.ac@gmail.com,ANITA B&B,https://www.hotelsdrop.com/hotel/anita-b-b-avegno,+39 389 637 7170
iglicini@yahoo.it,B&B I glicini,https://www.hotelsdrop.com/hotel/b-b-i-glicini-avegno,+39 340 799 9837
info@passoselvatico.it,B&B Passo Selvatico,https://www.hotelsdrop.com/hotel/b-b-passo-selvatico-avegno,+39 339 327 7289
info@crazysuites.it,Crazy Suites,https://www.hotelsdrop.com/hotel/crazy-suites-avella,+39 350 094 3363
yourfavoriteroom@libero.it,Favorite room,https://www.hotelsdrop.com/hotel/favorite-room-avella,+39 328 793 9005
info@ghekale.it,Ghe Kale' Resort,https://www.hotelsdrop.com/hotel/ghe-kale-resort-avella,+39 338 600 0985
lacontessa.hotel@gmail.com,B&B Torrette,https://www.hotelsdrop.com/hotel/b-b-torrette-avellino,+39 388 574 7087
info@villaantinea.it,Bed & Breakfast Villa Antinea,https://www.hotelsdrop.com/hotel/bed-breakfast-villa-antinea-avellino,+39 339 623 6952
info@ilpostoaccanto.it,Il Posto Accanto,https://www.hotelsdrop.com/hotel/il-posto-accanto-avellino,+39 335 841 9338
info@hoteladler-foppolo.it,Hotel Adler,https://www.hotelsdrop.com/hotel/hotel-adler-averara,+39 327 869 2307
info@bbdimoranormanna.it,B&B Dimora Normanna,https://www.hotelsdrop.com/hotel/b-b-dimora-normanna-aversa,+39 392 939 6626
info@rigeneraspa.com,B&B Sognando Vietri e Spa esclusiva,https://www.hotelsdrop.com/hotel/b-b-sognando-vietri-e-spa-esclusiva-aversa,+39 331 637 0219
hoasuites@gmail.com,Hoa Suites,https://www.hotelsdrop.com/hotel/hoa-suites-aversa,+39 334 183 9252
info@laresilienzarelais.it,La Resilienza Relais,https://www.hotelsdrop.com/hotel/la-resilienza-relais-aversa,+39 331 336 1750
lechiavidipolidoro@gmail.com,le chiavi di polidoro,https://www.hotelsdrop.com/hotel/le-chiavi-di-polidoro-aversa,+39 340 276 1496
tenutadonalfondo@gmail.com,Tenuta Don Alfonso,https://www.hotelsdrop.com/hotel/tenuta-don-alfonso-aversa,+39 338 732 2430
support@centralstay.eu,B&B Cala del Conte,https://www.hotelsdrop.com/hotel/b-b-cala-del-conte-avetrana,+39 333 609 1324
info@bedlargoimperiali.it,Bed&Breakfast Largo Imperiali,https://www.hotelsdrop.com/hotel/bed-breakfast-largo-imperiali-avetrana,+39 340 728 8938
ctpro@ctpro.it,HOTEL CARAIBISIACO PUGLIA SUL MARE IONIO,https://www.hotelsdrop.com/hotel/hotel-caraibisiaco-puglia-sul-mare-ionio-avetrana,+39 338 895 4120
info@japigiadomus.it,La Vetrana Rooms | JD Vacanze,https://www.hotelsdrop.com/hotel/la-vetrana-rooms-jd-vacanze-avetrana,+39 347 906 9709
support@centralstay.eu,Li Caseddi ti lu Cesarinu,https://www.hotelsdrop.com/hotel/li-caseddi-ti-lu-cesarinu-avetrana,+39 320 455 0811
site@masserialaporticella.it,Masseria La Porticella,https://www.hotelsdrop.com/hotel/masseria-la-porticella-avetrana,+39 349 114 7801
info@palazzomancini.it,Palazzo Mancini,https://www.hotelsdrop.com/hotel/palazzo-mancini-avetrana,+39 375 892 0333
info@relaismarlene.it,B&B Relais Marlene,https://www.hotelsdrop.com/hotel/b-b-relais-marlene-avezzano,+39 338 668 6769
pitarienrico@gmail.com,B&B' Tra i due Parchi',https://www.hotelsdrop.com/hotel/b-b-tra-i-due-parchi-avezzano,+39 333 543 5818
support@centralstay.eu,Il Risorgimento Avezzano,https://www.hotelsdrop.com/hotel/il-risorgimento-avezzano-avezzano,+39 329 438 2189
avianresidenze@coopacli.it,Avianresidenze,https://www.hotelsdrop.com/hotel/avianresidenze-aviano,+39 347 800 2889
villaorsolina@libero.it,Bed & Breakfast Villa Orsolina,https://www.hotelsdrop.com/hotel/bed-breakfast-villa-orsolina-aviano,+39 320 353 6641
info@smartresidenceaviano.it,Smart Residence Aviano,https://www.hotelsdrop.com/hotel/smart-residence-aviano-aviano,+39 349 244 0594
info@agriturismolafontanabg.it,Agriturismo La Fontana,https://www.hotelsdrop.com/hotel/agriturismo-la-fontana-aviatico,+39 345 262 5953
info@albergorelax.it,Albergo Relax di Razzetti C. Sas,https://www.hotelsdrop.com/hotel/albergo-relax-di-razzetti-c-sas-aviatico,+39 349 718 8457
ghilardiezio@gmail.com,B&B Casa Arcangeli,https://www.hotelsdrop.com/hotel/b-b-casa-arcangeli-aviatico,+39 338 967 6659
borgodoro.bergamo@gmail.com,Borgo d'Oro Loft CIN:It016024c17jkcaxkv,https://www.hotelsdrop.com/hotel/borgo-d-oro-loft-cin-it016024c17jkcaxkv-aviatico,+39 339 445 4885
info@cablewayroom.it,CableWayRoom Experience,https://www.hotelsdrop.com/hotel/cablewayroom-experience-aviatico,+39 338 797 2999
info@chaletdellagoavigliana.com,Hotel Chalet del Lago Avigliana,https://www.hotelsdrop.com/hotel/hotel-chalet-del-lago-avigliana-avigliana,+39 329 197 8807
info@ladimoradifederico.eu,"B&B ""La Dimora di Federico"" di Canestrini Vitina",https://www.hotelsdrop.com/hotel/b-b-la-dimora-di-federico-di-canestrini-vitina-avigliano,+39 389 628 4603
info@bblapigna.it,B&B La Pigna,https://www.hotelsdrop.com/hotel/b-b-la-pigna-avigliano,+39 348 015 1158
info@legemmelagopesole.it,B&B Le Gemme,https://www.hotelsdrop.com/hotel/b-b-le-gemme-avigliano,+39 393 952 4476
info@bebgianturco.it,Gianturco Bed & Breakfast,https://www.hotelsdrop.com/hotel/gianturco-bed-breakfast-avigliano,+39 340 992 9667
info@arcobb.it,L’Arco Bed&Breakfast,https://www.hotelsdrop.com/hotel/l-arco-bed-breakfast-avigliano,+39 348 414 0965
info@trecancellirooms.com,TRE CANCELLI ROOMS,https://www.hotelsdrop.com/hotel/tre-cancelli-rooms-avigliano,+39 347 995 2976
info@cerqueti.it,Agriturismo Cerqueti,https://www.hotelsdrop.com/hotel/agriturismo-cerqueti-avigliano-umbro,+39 339 176 7922
lazita1900@gmail.com,LaZita B&B,https://www.hotelsdrop.com/hotel/lazita-b-b-avigliano-umbro,+39 338 931 5144
info@villa-monica.it,Villa Monica,https://www.hotelsdrop.com/hotel/villa-monica-avio,+39 339 384 0124
info@bebluca76.com,B&B Luca76,https://www.hotelsdrop.com/hotel/b-b-luca76-avise,+39 333 233 0899
info@bbsarre.com,La vieille Meison de Pappa,https://www.hotelsdrop.com/hotel/la-vieille-meison-de-pappa-avise,+39 328 291 3783
info@maisonbovard.com,Maison Bovard,https://www.hotelsdrop.com/hotel/maison-bovard-avise,+39 346 090 5728
info@ermesicilia.it,B&B Ermes,https://www.hotelsdrop.com/hotel/b-b-ermes-avola,+39 366 208 5950
meliorarooms.it@gmail.com,B&B Meliora Rooms,https://www.hotelsdrop.com/hotel/b-b-meliora-rooms-avola,+39 392 251 3163
info@bbnonnanina.it,B&B Nonna Nina,https://www.hotelsdrop.com/hotel/b-b-nonna-nina-avola,+39 329 892 4477
info@pantanelloroomsavola.com,B&B Pantanello Rooms,https://www.hotelsdrop.com/hotel/b-b-pantanello-rooms-avola,+39 328 311 3505
serenazagarella1988@gmail.com,B&B Salvo e Terry,https://www.hotelsdrop.com/hotel/b-b-salvo-e-terry-avola,+39 346 746 9278
info@hotelvillaionia.it,Hotel Villa Ionia,https://www.hotelsdrop.com/hotel/hotel-villa-ionia-avola,+39 344 107 0237
hyblamajor@gmail.com,Hybla Major B&B,https://www.hotelsdrop.com/hotel/hybla-major-b-b-avola,+39 345 845 5204
touristicavaldinotorealestate@gmail.com,Il Moro Charming Rooms,https://www.hotelsdrop.com/hotel/il-moro-charming-rooms-avola,+39 347 859 5800
info@marricriu.it,Marricriu BeB Rooms and Pool Avola,https://www.hotelsdrop.com/hotel/marricriu-beb-rooms-and-pool-avola-avola,+39 320 763 1528
miramarerooms@gmail.com,Miramare Rooms,https://www.hotelsdrop.com/hotel/miramare-rooms-avola,+39 348 721 2025
info@shurhuq.com,Shurhuq | Ospitalità Siciliana,https://www.hotelsdrop.com/hotel/shurhuq-ospitalita-siciliana-avola,+39 339 329 7943
info@zanzibarholidayavola.it,Zanzi 's Charming Rooms,https://www.hotelsdrop.com/hotel/zanzi-s-charming-rooms-avola,+39 347 742 1395
locandadelbarco@santagatafossili.com,Locanda del Barco - Tenuta Bellingeri,https://www.hotelsdrop.com/hotel/locanda-del-barco-tenuta-bellingeri-avolasca,+39 349 061 0063
info@alpineforest.it,Alpine Forest Hotel,https://www.hotelsdrop.com/hotel/alpine-forest-hotel-ayas,+39 380 758 0936
info@hotelleriedemascognaz.com,Hotellerie de Mascognaz,https://www.hotelsdrop.com/hotel/hotellerie-de-mascognaz-ayas,+39 338 729 5708
welcome@fleurdesneiges.it,Le Fleur des neiges,https://www.hotelsdrop.com/hotel/le-fleur-des-neiges-ayas,+39 335 776 1503
service@holidu.com\,Alpine A&S CIR VDA AYMAVILLES n.0003,https://www.hotelsdrop.com/hotel/alpine-a-s-cir-vda-aymavilles-n-0003-aymavilles,+39 340 076 9906
info@adisartur.it,AdisArtur Elegant B&B,https://www.hotelsdrop.com/hotel/adisartur-elegant-b-b-azzanello,+39 375 739 3780
agriturismo@padernello.it,Agriturismo Padernello,https://www.hotelsdrop.com/hotel/agriturismo-padernello-azzanello,+39 333 483 0612
lacrota.asti@gmail.com,B&B La Crota,https://www.hotelsdrop.com/hotel/b-b-la-crota-azzano-d-asti,+39 339 866 2872
lanternadellefate@gmail.com,B&B Lanterna delle Fate,https://www.hotelsdrop.com/hotel/b-b-lanterna-delle-fate-azzano-d-asti,+39 333 462 0240
locandadeifiori@gmail.com,B&B Locanda dei fiori,https://www.hotelsdrop.com/hotel/b-b-locanda-dei-fiori-azzano-d-asti,+39 328 245 2859
info@locandadellasestafelicita.com,B&B Locanda della Sesta Felicità,https://www.hotelsdrop.com/hotel/b-b-locanda-della-sesta-felicita-azzano-d-asti,+39 348 807 3231
info.cajole@gmail.com,B&B Ca' Jole,https://www.hotelsdrop.com/hotel/b-b-ca-jole-azzano-decimo,+39 331 299 8960
veronicatacu1984@gmail.com,B&B Delta Majestic,https://www.hotelsdrop.com/hotel/b-b-delta-majestic-azzano-decimo,+39 324 604 9422
info@cameredamirna.it,Camere da Mirna di Claudio Piccolo,https://www.hotelsdrop.com/hotel/camere-da-mirna-di-claudio-piccolo-azzano-decimo,+39 347 048 4519
villayemaya83@gmail.com,Villa Yemaya,https://www.hotelsdrop.com/hotel/villa-yemaya-azzano-decimo,+39 328 251 8566
info@locandacrocevia.it,Bar Locanda Crocevia,https://www.hotelsdrop.com/hotel/bar-locanda-crocevia-azzano-mella,+39 334 369 9120
info@bresciabedandbreakfast.it,Bed And Breakfast la Terrazza,https://www.hotelsdrop.com/hotel/bed-and-breakfast-la-terrazza-azzano-mella,+39 338 226 8132
ristorantepizzeriaamalfitana@gmail.com,Hotel L'Amalfitana,https://www.hotelsdrop.com/hotel/hotel-l-amalfitana-azzano-mella,+39 392 945 1759
info@ilcolleappartamenti.it,Il Colle,https://www.hotelsdrop.com/hotel/il-colle-azzano-mella,+39 327 483 6561
alda1987@hotmail.it,B&B Aeroporto,https://www.hotelsdrop.com/hotel/b-b-aeroporto-azzano-san-paolo,+39 342 843 1946
casaleonardobgy@gmail.com,Casa Leonardo Airport,https://www.hotelsdrop.com/hotel/casa-leonardo-airport-azzano-san-paolo,+39 339 471 1396
info@elementsbeb.com,Elements B&B,https://www.hotelsdrop.com/hotel/elements-b-b-azzano-san-paolo,+39 351 702 7241
info@bebmansardapascoli.it,B&B Mansarda Pascoli,https://www.hotelsdrop.com/hotel/b-b-mansarda-pascoli-azzate,+39 328 656 9305
info@villacampodeifioribnbvarese.it,Villa Campo Dei Fiori B.B,https://www.hotelsdrop.com/hotel/villa-campo-dei-fiori-b-b-azzate,+39 329 139 7520
info@agriturismocampodeifiori.it,agriturismo campo dei fiori,https://www.hotelsdrop.com/hotel/agriturismo-campo-dei-fiori-azzio,+39 348 769 9340
info@ilcortile.biz,Il Cortile,https://www.hotelsdrop.com/hotel/il-cortile-azzio,+39 333 889 6013
incampagna@outlook.com,In Campagna,https://www.hotelsdrop.com/hotel/in-campagna-azzio,+39 346 336 9945
booking@icasamia.it,La Posteria by iCasamia,https://www.hotelsdrop.com/hotel/la-posteria-by-icasamia-azzio,+39 379 111 1139
picciocchicarla@gmail.com,Locanda del Brinsc,https://www.hotelsdrop.com/hotel/locanda-del-brinsc-azzio,+39 338 390 3392
7304521ostello4matte@gmail.com,Ostello Gardenia,https://www.hotelsdrop.com/hotel/ostello-gardenia-azzone,+39 380 317 3882
info@hotelmontegiove.com,Albergo Hotel Monte Giove,https://www.hotelsdrop.com/hotel/albergo-hotel-monte-giove-baceno,+39 328 925 5566
albergo.panorama2023@gmail.com,Albergo Panorama,https://www.hotelsdrop.com/hotel/albergo-panorama-baceno,+39 379 275 5984
info@casatoma.it,B&B Casa Tomà,https://www.hotelsdrop.com/hotel/b-b-casa-toma-baceno,+39 333 860 9763
info@dimoradartista.it,Bed & Breakfast Dimora d'Artista,https://www.hotelsdrop.com/hotel/bed-breakfast-dimora-d-artista-baceno,+39 329 052 7648
info@lacasermetta.com,La Casermetta - Santa Maria Maggiore,https://www.hotelsdrop.com/hotel/la-casermetta-santa-maria-maggiore-baceno,+39 338 254 0983
montezeus@viciniaziendaagricola.it,Rifugio Monte Zeus,https://www.hotelsdrop.com/hotel/rifugio-monte-zeus-baceno,+39 347 222 7421
info@baiaflegrea.it,Baia Flegrea Meublè,https://www.hotelsdrop.com/hotel/baia-flegrea-meuble-bacoli,+39 335 520 8749
info@domusdianabaia.it,Domus Diana Baia,https://www.hotelsdrop.com/hotel/domus-diana-baia-bacoli,+39 348 594 4187
hotelvilladelmare@libero.it,Hotel Villa Del Mare Ho.Gi. Srl,https://www.hotelsdrop.com/hotel/hotel-villa-del-mare-ho-gi-srl-bacoli,+39 338 953 4512
prenotazioni@pharusmiseni.it,Pharus Miseni suites and rooms,https://www.hotelsdrop.com/hotel/pharus-miseni-suites-and-rooms-bacoli,+39 320 160 5635
villamustafa@libero.it,Suite B&B Mustafà pozzuoli,https://www.hotelsdrop.com/hotel/suite-b-b-mustafa-pozzuoli-bacoli,+39 333 259 8804
info@tere-ceriana.it,Affittacamere Teré Ceriana,https://www.hotelsdrop.com/hotel/affittacamere-tere-ceriana-badalucco,+39 335 530 1054
