outreach_priority,city_name,nome,phone,website,indirizzo,google_maps_url,hotelsdrop_url,slug,seo_indexable
high,Amorosi,Agriturismo - Bed and Breakfast Masseria Mezzanotte,324 920 7797,http://www.masseriamezzanotte.it/,"Via Corte Nocera, 28, 82030 San Salvatore Telesino BN",https://maps.google.com/?cid=17117130242102777395&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/agriturismo-bed-and-breakfast-masseria-mezzanott-amorosi,agriturismo-bed-and-breakfast-masseria-mezzanott-amorosi,true
high,Amorosi,"B&B Mon Amour CASA VACANZA ,amorosi benevento",342 048 1523,https://casa-vacanza-mon-amour.italyvacations.top/,"Via S. Salvatore, 19, 82031 Amorosi BN",https://maps.google.com/?cid=14287397313578375748&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-mon-amour-casa-vacanza-amorosi-benevento-amorosi,b-b-mon-amour-casa-vacanza-amorosi-benevento-amorosi,true
high,Amorosi,Casa Lerario,0824 944018,http://www.casalerario.it/,"Contrada Laura, 6, 82030 Melizzano BN",https://maps.google.com/?cid=979933688554298743&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/casa-lerario-amorosi,casa-lerario-amorosi,true
high,Amorosi,La terrazza sul Volturno B&B,340 501 7483,https://www.laterrazzasulvolturno.it/,"SP49, 151, 81010 Ruviano CE",https://maps.google.com/?cid=9190620428368103162&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/la-terrazza-sul-volturno-b-b-amorosi,la-terrazza-sul-volturno-b-b-amorosi,true
high,Amorosi,Villa Mariarosaria,339 717 0934,https://www.airbnb.it/rooms/1272993273963959536?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2025-03-01&check_out=2025-03-06&source_impression_id=p3_1731918048_P3qHIQy8i7Pnyr6i&previous_page_section_name=1000&federated_search_id=9a85113b-5540-4286-b83b-5caa1519235c,"Via Campagnano, 82031 Amorosi BN",https://maps.google.com/?cid=1455619524085881110&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/villa-mariarosaria-amorosi,villa-mariarosaria-amorosi,true
high,Ampezzo,Albergo Galles,0433 775412,https://hotel-galles.bellaitaliatrips.top/,"Via Divisione Julia, 89 Casteons, 33026 Paluzza UD",https://maps.google.com/?cid=12890675989719681798&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/albergo-galles-ampezzo,albergo-galles-ampezzo,true
high,Ampezzo,Hotel Italia,0433 473413,https://www.hotelitaliafvg.com/it,"Via Venezia, 35, 33024 Forni di Sopra UD",https://maps.google.com/?cid=11165551853174836925&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-italia-ampezzo,hotel-italia-ampezzo,true
high,Ampezzo,La Stube,0433 88158,http://www.lastube.it/,"V. Nazionale, 276, 33024 Forni di Sopra UD",https://maps.google.com/?cid=14655528801146624207&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/la-stube-ampezzo,la-stube-ampezzo,true
high,Amsterdam,Park Plaza Victoria Amsterdam,020 623 4255,https://www.parkplazavictoriaamsterdam.com/,"Damrak 1-5, 1012 LG Amsterdam",https://maps.google.com/?cid=17105126899032724240&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/park-plaza-victoria-amsterdam-amsterdam,park-plaza-victoria-amsterdam-amsterdam,true
high,Anacapri,B&B Le Ginestre,333 119 4234,https://www.google.com/url?sa=t&source=web&rct=j&opi=89978449&url=https://beb.it/alleginestrecapri/it/&ved=2ahUKEwjorbml18qPAxUPENAFHSURJ3oQFnoFCKYBEAE&sqi=2&usg=AOvVaw0Q9685d9E1r9tjmyLcOOTm,"Via Migliara, 53/A, 80071 Anacapri NA",https://maps.google.com/?cid=4776476612300018991&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-le-ginestre-anacapri,b-b-le-ginestre-anacapri,true
high,Anacapri,Casa Adriana,347 152 0664,https://www.booking.com/hotel/it/casa-adriana-anacapri.it.html,"Via Filietto, 52a, 80071 Anacapri NA",https://maps.google.com/?cid=10224648473723296437&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/casa-adriana-anacapri,casa-adriana-anacapri,true
high,Anacapri,Casa Le Anfore B&B Anacapri,338 925 0321,https://web.facebook.com/profile.php?id=100094486245626&locale=it_IT,"Str. Faro di Carena, 15, 80071 Anacapri NA",https://maps.google.com/?cid=9704176194624164340&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/casa-le-anfore-b-b-anacapri-anacapri,casa-le-anfore-b-b-anacapri-anacapri,true
high,Anacapri,iltruciolosuite,334 306 4322,http://www.iltruciolobbsuite.com/,"Traversa I Carlo Ferraro, 12/12A, 80071 Anacapri NA",https://maps.google.com/?cid=3420338338110570130&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/iltruciolosuite-anacapri,iltruciolosuite-anacapri,true
high,Anacapri,La Draghina B&B Capri Island,347 385 4955,http://www.ladraghina.it/,"Via Tuoro, 57, 80071 Anacapri NA",https://maps.google.com/?cid=2454097125789136896&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/la-draghina-b-b-capri-island-anacapri,la-draghina-b-b-capri-island-anacapri,true
high,Anagni,B&B Novecento,345 667 0245,http://www.bbnovecentoanagni.com/,"Viale Regina Margherita, 39, 03012 Anagni FR",https://maps.google.com/?cid=16189255962838928176&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-novecento-anagni,b-b-novecento-anagni,true
high,Anagni,Casale San Pietro,0775 744244,http://www.casalespietro.com/,"Vic. Le, Via Loiso Santa Giusta, 03012 San Filippo FR",https://maps.google.com/?cid=1391733055229631954&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/casale-san-pietro-anagni,casale-san-pietro-anagni,true
high,Anagni,Dimora il Bacio B&B,389 049 3025,https://dimora-il-bacio-bb.italiacongusto.top/,"Strada Vittorio Emanuele, 289, 03012 Anagni FR",https://maps.google.com/?cid=7652431583293988208&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/dimora-il-bacio-b-b-anagni,dimora-il-bacio-b-b-anagni,true
high,Anagni,Hotel Anagni Le Rose,0775 769400,http://www.albergolerose.it/,"Via Anticolana, km 0, 03012 Anagni FR",https://maps.google.com/?cid=15444050732831359452&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-anagni-le-rose-anagni,hotel-anagni-le-rose-anagni,true
high,Ancarano,B&B River,327 289 6629,http://www.bbriver.it/contatti/,"Str. della Bonifica, 40, 63100 Ascoli Piceno AP",https://maps.google.com/?cid=213833063080362154&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-river-ancarano,b-b-river-ancarano,true
high,Ancarano,Bed and breakfast Giardino Agritourist,334 873 5669,http://www.bbabruzzo.com/,"Contrada San Fedele, zona Via Gabriele D'Annunzio, 2, 64010 Controguerra TE",https://maps.google.com/?cid=4776080174357755699&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/bed-and-breakfast-giardino-agritourist-ancarano,bed-and-breakfast-giardino-agritourist-ancarano,true
high,Ancarano,Country House Il Piacere,0861 919204,http://www.ilpiacere.biz/,"Via Ugo La Malfa, 64010 Civitella del Tronto TE",https://maps.google.com/?cid=14579498733905056495&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/country-house-il-piacere-ancarano,country-house-il-piacere-ancarano,true
high,Ancarano,Fly b&b,329 751 5385,https://www.flybedandbreakfast.it/,"Via A. De Gasperi, 6, 64010 Ancarano TE",https://maps.google.com/?cid=5008278146974999154&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/fly-b-b-ancarano,fly-b-b-ancarano,true
high,Ancarano,Hotel Ristorante Clodi,347 585 0512,http://www.hotelclodi.it/,"Via dei Peschi, 64, 63100 Ascoli Piceno AP",https://maps.google.com/?cid=17316892802848424626&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-ristorante-clodi-ancarano,hotel-ristorante-clodi-ancarano,true
high,Ancarano,Hotel Ristorante Concorde,0861 840470,https://www.hconcorde.it/,"Viale J. F. Kennedy, 197, 64016 Sant'Egidio alla Vibrata TE",https://maps.google.com/?cid=15667505082796758984&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-ristorante-concorde-ancarano,hotel-ristorante-concorde-ancarano,true
high,Ancarano,Il Gruccione,345 401 5685,https://gueststay.eu/il-gruccione-sant-omero,"Via Santa Maria ad Cellas, 18, 64027 Sant'Omero TE",https://maps.google.com/?cid=8005790812113483316&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/il-gruccione-ancarano,il-gruccione-ancarano,true
high,Ancarano,Pantorano rooms,347 849 0387,http://www.pantorano.it/,"Piazzetta delle Volte, 6, 63078 Pagliare del Tronto AP",https://maps.google.com/?cid=81708008492016287&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/pantorano-rooms-ancarano,pantorano-rooms-ancarano,true
high,Ancona,Hotel della Vittoria,071 55764,http://www.hoteldellavittoria.com/,"Via Fabio Filzi, 2, 60123 Ancona AN",https://maps.google.com/?cid=16204984360860771743&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-della-vittoria-ancona,hotel-della-vittoria-ancona,true
high,Ancona,Hotel Fortuna,071 42663,https://www.ericsoft.biz/BookingEngine/Book?idh=E537C8263F7A20DC&beta=true,"Piazza Rosselli, 15, 60126 Ancona AN",https://maps.google.com/?cid=11078416985655578884&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-fortuna-ancona,hotel-fortuna-ancona,true
high,Andali,Azienda Agrituristica Biologica Il Querceto,328 262 0680,http://ilquercetoagriturismo.myadj.it/,"Località Cerzeto, 1, 88832 Santa Severina KR",https://maps.google.com/?cid=4405247447860647410&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/azienda-agrituristica-biologica-il-querceto-andali,azienda-agrituristica-biologica-il-querceto-andali,true
high,Andali,Bed & Breakfast La Villetta,327 736 4755,http://bnb-lavilletta.com.es/,"Via Ilaria Alpi, 1, 88070 Botricello CZ",https://maps.google.com/?cid=10211647845981594491&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/bed-breakfast-la-villetta-andali,bed-breakfast-la-villetta-andali,true
high,Andali,Hotel 4 Lampioni,0961 961057,https://www.hotelscheck-in.com/hotel4lampioni/it/,"Via Nazionale, 91, 88051 Cropani CZ",https://maps.google.com/?cid=4393765187718324940&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-4-lampioni-andali,hotel-4-lampioni-andali,true
high,Andali,Zaro Suites Bed & Breakfast,375 772 9433,https://zarosuites.simdif.com/,"Via della Resistenza, 10, 88100 Catanzaro CZ",https://maps.google.com/?cid=12237693299831625407&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/zaro-suites-bed-breakfast-andali,zaro-suites-bed-breakfast-andali,true
high,Andalo,ADLER MERYEM wellness hotel,0461 585828,http://www.adlerhotel.it/,"Piazza Centrale, 2, 38010 Andalo TN",https://maps.google.com/?cid=2694909462007933598&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/adler-meryem-wellness-hotel-andalo,adler-meryem-wellness-hotel-andalo,true
high,Andalo,Hotel Andalo,0461 585849,https://www.hotel-andalo.info/?utm_source=google-my-business,"Piazzale Paganella, 7, 38010 Andalo TN",https://maps.google.com/?cid=15235116393493939250&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-andalo-andalo,hotel-andalo-andalo,true
high,Andalo,Hotel Ghezzi,0461 585803,http://www.ghezzihotel.com/,"Viale Trento, 12, 38010 Andalo TN",https://maps.google.com/?cid=1441024773826892112&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-ghezzi-andalo,hotel-ghezzi-andalo,true
high,Andalo Valtellino,B&B Al Carotin,347 522 0084,http://bnb-alcarotin.com.es/,"Via Superiore, 58, 23009 Andalo Valtellino SO",https://maps.google.com/?cid=15712397098445885056&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-al-carotin-andalo-valtellino,b-b-al-carotin-andalo-valtellino,true
high,Andalo Valtellino,Hotel Lago di Como,0341 155 8626,https://reservations.verticalbooking.com/premium/index.html?id_albergo=26397&dc=2122&id_stile=20076&lingua_int=ita,"Via Legnone, 4, 23823 Colico LC",https://maps.google.com/?cid=8954968314764930646&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-lago-di-como-andalo-valtellino,hotel-lago-di-como-andalo-valtellino,true
high,Andalo Valtellino,Residence I Fiori,0342 683364,http://residence-i-fiori.org.es/,"Via S. Giovanni Bosco, 40, 23010 Piantedo SO",https://maps.google.com/?cid=17923574214365347714&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/residence-i-fiori-andalo-valtellino,residence-i-fiori-andalo-valtellino,true
high,Andalo Valtellino,Residenza Conca Verde B&B,329 933 5067,https://recommendedbydavid.eu/residenza-conca-verde-b-amp-b-italy,"Via Europa, 30, 23013 Cosio Valtellino SO",https://maps.google.com/?cid=8079919374675275298&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/residenza-conca-verde-b-b-andalo-valtellino,residenza-conca-verde-b-b-andalo-valtellino,true
high,Andalo Valtellino,Spluga Sosta & Hotel,0342 687400,http://www.splugahotel.it/,"Via Spluga, 42, 23015 Dubino SO",https://maps.google.com/?cid=1099935437185243510&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/spluga-sosta-hotel-andalo-valtellino,spluga-sosta-hotel-andalo-valtellino,true
high,Andezeno,Aston Hotel,011 899 8733,http://www.astonhotel.it/,"Str. al Traforo di Pino, 23, 10025 Pino Torinese TO",https://maps.google.com/?cid=16941658129458332196&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/aston-hotel-andezeno,aston-hotel-andezeno,true
high,Andezeno,Marconi Apartment,351 330 6677,https://www.booking.com/Share-SDXmqs,"Via Guglielmo Marconi, 9, 10023 Chieri TO",https://maps.google.com/?cid=574834208237732438&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/marconi-apartment-andezeno,marconi-apartment-andezeno,true
high,Andora,Agriturismo Gli Aromi,335 695 3540,https://alisastraveltips.com/agriturismo-gli-aromi-italy,"Via Piangrande, 31, 17020 Pian Grande SV",https://maps.google.com/?cid=5122697516866024401&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/agriturismo-gli-aromi-andora,agriturismo-gli-aromi-andora,true
high,Andora,Agriturismo Il Glicine,339 782 4759,https://agriturismo-il-glicine.guideditalia.top/,"Via A. Divizia, 29, 17020 Andora SV",https://maps.google.com/?cid=15512559472435110095&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/agriturismo-il-glicine-andora,agriturismo-il-glicine-andora,true
high,Andora,B&B SanPietro Andora,339 356 3499,https://bbsanpietroandora.com/,"Località Metta, 1/A, 17020 Andora SV",https://maps.google.com/?cid=14627600000936161709&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-sanpietro-andora-andora,b-b-sanpietro-andora-andora,true
high,Andora,Hotel - Ristorante Jole Andora,0182 85641,http://www.hoteliole.com/,"Via Marco Polo, 16, 17051 Marina di Andora SV",https://maps.google.com/?cid=8103864790268951463&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-ristorante-jole-andora-andora,hotel-ristorante-jole-andora-andora,true
high,Andorno Micca,Affittacamere Belvedere - da Renzo,338 353 1428,http://www.affittacamere-sordevolo.it/,"Via Camillo Vercellone, 44, 13817 Sordevolo BI",https://maps.google.com/?cid=17048313647596335720&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/affittacamere-belvedere-da-renzo-andorno-micca,affittacamere-belvedere-da-renzo-andorno-micca,true
high,Andorno Micca,"Agriturismo ""Casa di Piero e Marilena""",338 241 4385,https://www.aziendaagricolatibaldi.com/agriturismo,"Via Mulini, 64, 13878 Candelo BI",https://maps.google.com/?cid=11190439292823634894&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/agriturismo-casa-di-piero-e-marilena-andorno-micca,agriturismo-casa-di-piero-e-marilena-andorno-micca,true
high,Andorno Micca,B&B Casa Dolce Casa,015 253 8665,http://www.casadolcecasacandelo.com/,"Via Sandigliano, 89, 13878 Candelo BI",https://maps.google.com/?cid=6620711985832064859&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-casa-dolce-casa-andorno-micca,b-b-casa-dolce-casa-andorno-micca,true
high,Andorno Micca,B&B Gli Eremiti,349 124 1148,http://bbglieremiti.wordpress.com/,"Str. degli Eremiti, 44, 13811 San Giuseppe di Casto, Andorno Micca BI",https://maps.google.com/?cid=16143693327933769433&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-gli-eremiti-andorno-micca,b-b-gli-eremiti-andorno-micca,true
high,Andorno Micca,B&B Sans égal,342 171 1861,https://amandastraveltips.com/sans-egal-biella-italy,"Str. dei Campi, 14, 13900 Biella BI",https://maps.google.com/?cid=11713535302880357052&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-sans-egal-andorno-micca,b-b-sans-egal-andorno-micca,true
high,Andorno Micca,La Cà di Carol,324 558 8694,http://lacadicarol.it/,"Regione Ronco Tonone, 5, 13818 Tollegno BI",https://maps.google.com/?cid=17903812694569309481&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/la-ca-di-carol-andorno-micca,la-ca-di-carol-andorno-micca,true
high,Andorno Micca,Locanda l'Erbavoglio,015 745216,http://www.locandaerbavoglio.it/,"Frazione Fusero, 9, 13821 Callabiana BI",https://maps.google.com/?cid=6343968361224415266&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/locanda-l-erbavoglio-andorno-micca,locanda-l-erbavoglio-andorno-micca,true
high,Andrano,Azienda Agrituristica B&B La Torre,320 556 7520,https://aziendaagrituristicabblatorre.traveleto.com/,"Via Umberto I, 73030 Vignacastrisi LE",https://maps.google.com/?cid=861306848152136993&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/azienda-agrituristica-b-b-la-torre-andrano,azienda-agrituristica-b-b-la-torre-andrano,true
high,Andrano,Belvedere,333 791 7915,https://samanthastravelexperience.com/belvedere-castro-di-lecce-italy,"Via Belvedere, 18, 73030 Castro di Lecce LE",https://maps.google.com/?cid=10817331812426992584&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/belvedere-andrano,belvedere-andrano,true
high,Andrano,Delle Antiche Rotte,371 688 9167,https://complessodelleanticherotte.beddy.io/,"Via Comunale Saccuddi, 25 ex contrada madonna del lattarico, 73032 Marina di Andrano LE",https://maps.google.com/?cid=15213352458663381683&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/delle-antiche-rotte-andrano,delle-antiche-rotte-andrano,true
high,Andrano,La Tartana,0836 943513,https://bblatartana.it/,"Via IV Novembre, 151, 73030 Castro LE",https://maps.google.com/?cid=11789446474225480867&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/la-tartana-andrano,la-tartana-andrano,true
high,Andrano,Le Due Capanne,331 953 4393,https://fernandostravelexperience.eu/le-due-capanne-italy,"via Italia, 3, 73030 Castiglione dʼOtranto LE",https://maps.google.com/?cid=12322737783072551313&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/le-due-capanne-andrano,le-due-capanne-andrano,true
high,Andrano,Le Rose,320 237 0334,https://le-rose.amolitalia.top/,"Via Giuseppe Verdi, 73030 Vignacastrisi LE",https://maps.google.com/?cid=4234390381592703843&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/le-rose-andrano,le-rose-andrano,true
high,Andrano,Palazzo Vecchio B&B,328 729 9523,http://www.bebpalazzovecchio.it/,"Via Benvenuto Cellini, 38, 73030 Marittima LE",https://maps.google.com/?cid=8600424156461435081&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/palazzo-vecchio-b-b-andrano,palazzo-vecchio-b-b-andrano,true
high,Andrano,Trappitu Dei Settimi B&B,349 066 2199,http://www.trappitudeisettimi.it/,"Via Convento, 48, 73030 Diso LE",https://maps.google.com/?cid=15935619426317593602&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/trappitu-dei-settimi-b-b-andrano,trappitu-dei-settimi-b-b-andrano,true
high,Andrate,Agriturismo la Ca' d'Amelio,348 699 5746,http://agriturismolacadamelio.it/,"Via Sibia n. 46/A, 10010 Calea TO",https://maps.google.com/?cid=9110188473358852979&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/agriturismo-la-ca-d-amelio-andrate,agriturismo-la-ca-d-amelio-andrate,true
high,Andrate,Ostello di San Germano di Ferrando Patrizia,348 670 5143,https://www.ostellosangermano.it/,"Via Sandro Pertini, 3, 10013 Borgofranco d'Ivrea TO",https://maps.google.com/?cid=17881315638103808903&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/ostello-di-san-germano-di-ferrando-patrizia-andrate,ostello-di-san-germano-di-ferrando-patrizia-andrate,true
